3.0469688291779379e-05,4.2766985248392511e-05,6.0001027913998143e-05,8.4128161234767174e-05,0.00011785534686750198,0.00016490437735989567,0.00023034598154032132,0.00032099885745102627,0.0004458591085576041,0.00061646501229279652,0.00084699118117298911,0.001153686625171063,0.0015530294830461914,0.0020577568633791845,0.0026700126379862617,0.0033717641068507663,0.0041149446335694232,0.0048172261447747538,0.0053714081828459669,0.0056725046627336779,0.0056548187640400689,0.0053193421959058674,0.0047335512324551115,0.0040036845846630163,0.0032375454267868013,0.0025174900595598543,0.0018912273096219937,0.0013762511702388822,0.00096986106146806862,0.00065884966927369569,0.00042641049374848725,0.00025613049515346622,0.00013383754710829344,4.8148557252687612e-05,0,0,0,0,0,0
1.7539327577125801e-05,2.4617925977898377e-05,3.4538109323197454e-05,4.8425834476667702e-05,6.7838958491549906e-05,9.4919155634063163e-05,0.00013258390356278181,0.00018475553546265633,0.00025660721798656007,0.00035477065799164529,0.00048738620436056159,0.00066377223555924689,0.0008933511997905872,0.0011833464904727853,0.0015348148246967345,0.0019371069074817363,0.00236218662997745,0.0027622339943892777,0.0030751545187635179,0.0032403381310772564,0.0032201639905173711,0.0030158274454810297,0.0026671077427235686,0.0022361757139509227,0.0017859568632538393,0.0013644727919963947,0.00099956552837055478,0.00070154934978027591,0.00046909673886557306,0.00029490906327989184,0.00016974093696365636,8.468298531113997e-05,3.2117846862319261e-05,5.7929006121225065e-06,0,0,0,0,0,0
1.0096198192507361e-05,1.4170797308563223e-05,1.9881009327555897e-05,2.7874868656852186e-05,3.9048922357270188e-05,5.4635578815596853e-05,7.6313428028558709e-05,0.00010633872081398502,0.00014768626020857578,0.00020416766120060902,0.00028045783413237094,0.00038190057081921293,0.0005138835900281132,0.00068050261011629617,0.00088226419328318883,0.0011128842505290764,0.0013560147636795859,0.0015838859149338337,0.0017605393208566856,0.0018509973685333591,0.0018337380132791969,0.0017098383307464103,0.0015027752657504308,0.0012489699720151159,0.00098520375683783007,0.00073954055668602812,0.00052829780979971475,0.00035761749077510281,0.00022688997337538802,0.00013200485582773221,6.7568660020581809e-05,2.799825923465287e-05,7.7075238552953809e-06,6.9696164156727971e-07,0,0,0,0,0,0
5.8116947468001429e-06,8.1571248748033621e-06,1.1444011835844548e-05,1.6045326033795752e-05,2.2477030472896316e-05,3.1448304112853553e-05,4.3924934633655004e-05,6.1204788890562161e-05,8.499851105333103e-05,0.00011749684744533839,0.00016138453658001245,0.00021972604182390903,0.00029560193590391409,0.00039133407341249209,0.00050715571300494764,0.00063936138490453508,0.0007784211526650444,0.00090821219224059707,0.0010079164091984522,0.0010573560905442841,0.0010442310116028845,0.00096940132356390825,0.0008467350093045498,0.00069758650058824266,0.0005434769800201039,0.00040082897818964017,0.00027921988895930524,0.00018229689721519345,0.00010974081837101923,5.9086966566240826e-05,2.6897010813334356e-05,9.256907007831987e-06,1.8496234892271859e-06,8.3853592930567727e-08,0,0,0,0,0,0
3.3453974640721925e-06,4.6954793561917169e-06,6.5874626756211338e-06,9.2360071970246545e-06,1.2938049717662632e-05,1.8101681230696373e-05,2.5282573885277796e-05,3.5227301536672483e-05,4.8919560093672915e-05,6.7618490991226302e-05,9.2865898104499487e-05,0.0001264191183376292,0.00017003949183386335,0.00022504301194001605,0.00029153049527761869,0.00036731850622623649,0.00044685316645973807,0.00052077575686310031,0.00057703652278391767,0.00060399972534641848,0.00059464241767188649,0.00054960688927661655,0.00047709074824568162,0.00038962259838626513,0.00029980318869245995,0.00021724822026868346,0.00014757537310253834,9.2926547474675184e-05,5.3078798668709281e-05,2.6448039324827613e-05,1.0706874910235876e-05,3.0605591095317734e-06,4.4386590507280893e-07,1.0088682974795529e-08,0,0,0,0,0,0
1.9257178293444741e-06,2.7028550773478336e-06,3.7919101382595781e-06,5.3164285202942293e-06,7.447297395381445e-06,1.0419349234282546e-05,1.4552293534314636e-05,2.0275582941304865e-05,2.8154885657431655e-05,3.8913897890389344e-05,5.3438050593401016e-05,7.2735090245112992e-05,9.781204136808103e-05,0.00012941463742578761,0.00016758172588304162,0.00021102757877130706,0.0002565163493970673,0.00029861676737377317,0.00033035591601425637,0.00034502630805366305,0.00033862201080572617,0.00031160235229491624,0.00026881560294592311,0.00021761569216900562,0.00016538318135727096,0.00011774794682529334,7.7997634149648597e-05,4.7369666502712985e-05,2.5672843614016576e-05,1.1838461589383479e-05,4.262078456934196e-06,1.0118954479085476e-06,1.0651732248946618e-07,1.2138003943397642e-09,0,0,0,0,0,0
1.1085048034146436e-06,1.5558423357801859e-06,2.1827193875189606e-06,3.0602414667350156e-06,4.2867541635382573e-06,5.9973898049782335e-06,8.3760952531882113e-06,1.1669905036063248e-05,1.6204102916403277e-05,2.239463535529256e-05,3.0749987988158245e-05,4.1848048163376746e-05,5.6264549684368608e-05,7.4421988204246891e-05,9.6331722769501052e-05,0.00012123712322474693,0.00014725337638158374,0.00017122911844800673,0.00018913019702651666,0.00019709140294867696,0.00019282994753560187,0.00017666449939068496,0.00015146348708897702,0.0001215447709510086,9.123184044553113e-05,6.3819068181202946e-05,4.1223889901436335e-05,2.4146870464436048e-05,1.2417291192731867e-05,5.2990382796257236e-06,1.6966026898937956e-06,3.3455730173912206e-07,2.5561638910886435e-08,1.4603604860814126e-10,0,0,0,0,0,0
6.3809083577505376e-07,8.9558829627713303e-07,1.256428488792686e-06,1.7615355494718817e-06,2.4675073765697738e-06,3.4521047009836196e-06,4.8211624872083325e-06,6.7167826417113059e-06,9.3260173214761898e-06,1.288793258668598e-05,1.7694540702213455e-05,2.4077225025536629e-05,3.236513119352854e-05,4.2797572503722181e-05,5.5374777666489441e-05,6.9651749469870633e-05,8.4530896010109321e-05,9.8184074733428993e-05,0.00010827785940344826,0.00011258567885854103,0.00010980794951311001,0.00010016081430419459,8.5341727450871684e-05,6.7886333004239289e-05,5.0327056492512716e-05,3.4589762058102742e-05,2.1787956995531523e-05,1.2308960486197638e-05,6.005922946568877e-06,2.3719134852893573e-06,6.7536548574598538e-07,1.1061279935422515e-07,6.1341889613791204e-09,1.7570044953461866e-11,0,0,0,0,0,0
3.6730550327422058e-07,5.1552678441956077e-07,7.2323201803977181e-07,1.0139747225122781e-06,1.4203269936059887e-06,1.9870355694841246e-06,2.7749932427305629e-06,3.8659414036854547e-06,5.3674430191646267e-06,7.4169015803915718e-06,1.018201277941512e-05,1.3852802947155422e-05,1.8617437143824341e-05,2.4611438855739071e-05,3.1831321120979262e-05,4.0015517319891035e-05,4.8525015560631756e-05,5.6299492858667978e-05,6.1989544881345168e-05,6.4312978112694588e-05,6.2530669796751929e-05,5.6786670534715942e-05,4.8085585405942449e-05,3.7916515640315393e-05,2.7762375535027719e-05,1.8747557326268874e-05,1.1515533133193987e-05,6.2745401510279456e-06,2.90490976496032e-06,1.0616971014021197e-06,2.688422823174134e-07,3.6571287840307598e-08,1.4720603144847635e-09,2.1139060020380534e-12,0,0,0,0,0,0
2.1143280105512983e-07,2.9675227619514628e-07,4.1631064289261576e-07,5.8366391651993338e-07,8.1755734062697438e-07,1.143740035830922e-06,1.5972470369193612e-06,2.2250984934241734e-06,3.0891476576647525e-06,4.2683672251703211e-06,5.8590604856561236e-06,7.9701937947245203e-06,1.0709332946364057e-05,1.4153207462808834e-05,1.8297734943684799e-05,2.298925208003786e-05,2.7855816586611728e-05,3.2282556053502566e-05,3.5489283735082133e-05,3.6737879947598271e-05,3.5608393404737947e-05,3.2195484559706988e-05,2.7093704251103346e-05,2.1177490294143654e-05,1.5314813721771547e-05,1.0161125280692838e-05,6.0862752468661876e-06,3.1984710773105697e-06,1.4050298043504955e-06,4.7522843565609731e-07,1.0701786556623049e-07,1.2091359246912888e-08,3.532596702064739e-10,2.5433051521999945e-13,0,0,0,0,0,0
1.2170748590348079e-07,1.7081927862613501e-07,2.3963893614031365e-07,3.3596850087479643e-07,4.7059586153191897e-07,6.5833812421492733e-07,9.1935290423890467e-07,1.2806876226107847e-06,1.7779104904854389e-06,2.456411018999436e-06,3.3714934874152545e-06,4.5856415750510222e-06,6.1603437288425516e-06,8.1390317185212924e-06,1.0518165513673273e-05,1.3207519147498659e-05,1.599064953904882e-05,1.8511062399154131e-05,2.0317769108322492e-05,2.0985994781319801e-05,2.027737244759926e-05,1.8253389682366524e-05,1.5265880696869687e-05,1.1828251820736609e-05,8.4482510884790502e-06,5.5073023740145852e-06,3.2167634752262468e-06,1.6304329857091184e-06,6.7957661712089607e-07,2.127179830837678e-07,4.2600529394516154e-08,3.997698114332418e-09,8.4773968407717981e-11,3.0599284409858994e-14,0,0,0,0,0,0
7.0058723391190606e-08,9.8328566589206846e-08,1.3794223302927701e-07,1.9339011781483528e-07,2.7088065128390112e-07,3.7894020688010576e-07,5.2916658663063156e-07,7.3711828557505464e-07,1.0232485016814358e-06,1.4136447910760708e-06,1.9400667331411841e-06,2.6383434576904451e-06,3.5436226558232241e-06,4.6804823209981374e-06,6.0462022274078654e-06,7.5878311057806468e-06,9.1794427165915171e-06,1.0614383525811313e-05,1.1632011077502474e-05,1.1987952968156339e-05,1.1547048155335991e-05,1.034884982949786e-05,8.6015227482808309e-06,6.6064268802167007e-06,4.6603861953948312e-06,2.9849429665489377e-06,1.7001477645753178e-06,8.3111951198995622e-07,3.2869365269512487e-07,9.5215136410673177e-08,1.6957963935188937e-08,1.3217364472416384e-09,2.0343748029296162e-11,3.6814937664303199e-15,0,0,0,0,0,0
4.0328042985751827e-08,5.6600795210294388e-08,7.9403038419274366e-08,1.1131917894402079e-07,1.5592216854846602e-07,2.1811843353531464e-07,3.0458083627649904e-07,4.2425909123839165e-07,5.8891462860282732e-07,8.1354121109198907e-07,1.1163773393276396e-06,1.5179677885445123e-06,2.0384027384820916e-06,2.6915873429175169e-06,3.4755643773802086e-06,4.3592729449691074e-06,5.2694650321376051e-06,6.0863679892388477e-06,6.6593768728141343e-06,6.8479487326781103e-06,6.5755226149842913e-06,5.8673317480839927e-06,4.8465067334348886e-06,3.6898839139638612e-06,2.5708515600164111e-06,1.6178310011794491e-06,8.9857474559491839e-07,4.2366638142443702e-07,1.5898062793829652e-07,4.2619444159232012e-08,6.7504452389314e-09,4.3699828901629818e-10,4.8820185211691955e-12,4.4293180751306857e-16,0,0,0,0,0,0
2.3214111995439946e-08,3.2581071092206245e-08,4.570639732122224e-08,6.4077522371829861e-08,8.9750679975204022e-08,1.2554922962543297e-07,1.7531244067692127e-07,2.4418845661657167e-07,3.3894057915794584e-07,4.6818642584267477e-07,6.4239973938750231e-07,8.7336097214416211e-07,1.172553098288626e-06,1.5478409975083125e-06,1.9978735885738033e-06,2.5044390608882105e-06,3.0249398119487829e-06,3.4899695503135571e-06,3.8125221888710264e-06,3.9117939459683881e-06,3.744463267020276e-06,3.3265128404848775e-06,2.7307522405755819e-06,2.0609088006863192e-06,1.4181824137599981e-06,8.7686001967514883e-07,4.7492140991795671e-07,2.1596557433661315e-07,7.6894822435462078e-08,1.9076977557512416e-08,2.6871451724964352e-09,1.4448228692013937e-10,1.1715690150466169e-12,5.3290484394062693e-17,0,0,0,0,0,0
1.336278569052369e-08,1.8754616248259535e-08,2.6309758388015633e-08,3.6884289951303991e-08,5.1661573405501071e-08,7.2266285815717803e-08,1.0090737234760969e-07,1.4054619824582209e-07,1.9507193508246331e-07,2.6943752369854206e-07,3.6965765125049389e-07,5.0248720257493728e-07,6.744892666942104e-07,8.9011109369039227e-07,1.1484462500244224e-06,1.4388213559651449e-06,1.7364686567055279e-06,2.0011750002055024e-06,2.1826855152127098e-06,2.2345570145252154e-06,2.1323027809398926e-06,1.8859829566521995e-06,1.53863560076466e-06,1.1510782408825454e-06,7.8232496577332355e-07,4.7525575510925575e-07,2.5100899697456999e-07,1.1008928568211603e-07,3.7192039017962117e-08,8.539085384833662e-09,1.0696700621208129e-09,4.7769366055561201e-11,2.8114886313224843e-13,6.4115416386529197e-18,0,0,0,0,0,0
7.6920470378509779e-09,1.079570495469744e-08,1.514456240274176e-08,2.1231327224505078e-08,2.9737024471227786e-08,4.1596560020158753e-08,5.8080862685973528e-08,8.0893397317182531e-08,1.1227059312683865e-07,1.5505912852158836e-07,2.1271300523614471e-07,2.8910541781103084e-07,3.8798735131883167e-07,5.1187283473311109e-07,6.6016628716568858e-07,8.2661500002606166e-07,9.9682095617569086e-07,1.1474889175143916e-06,1.2495969393243411e-06,1.2764591182799985e-06,1.2142501676140435e-06,1.0692673930169193e-06,8.6694042643774633e-07,6.4291108669729256e-07,4.3156109265913338e-07,2.5758733172501856e-07,1.326651425823569e-07,5.6118438594793597e-08,1.7988828408760268e-08,3.8221976720188518e-09,4.25802838457944e-10,1.5793716876944914e-11,6.7469079691741901e-14,7.7139224106508889e-19,0,0,0,0,0,0
4.4277884119978896e-09,6.2143231258967865e-09,8.7175931830302972e-09,1.2221172111734638e-08,1.7116989787775965e-08,2.3943029394411436e-08,3.3430526748096632e-08,4.6559364900573361e-08,6.4615579251437346e-08,8.923528173742845e-08,1.2240196420533758e-07,1.6633646027079846e-07,2.2318247630714246e-07,2.9436078349659035e-07,3.7948622036152099e-07,4.7489728689058918e-07,5.7222571500726098e-07,6.5797884526997101e-07,7.153996761721252e-07,7.2915923382082275e-07,6.9146065124054947e-07,6.0622645275582152e-07,4.8847544059070502e-07,3.5908477001648909e-07,2.3806600178359774e-07,1.3961163594949288e-07,7.0117168183338712e-08,2.8606590830384681e-08,8.700731556114386e-09,1.7108618061055859e-09,1.6949904803296654e-10,5.2217877980412351e-12,1.6190983892790589e-14,9.2808566661736729e-20,0,0,0,0,0,0
2.5487766942855528e-09,3.577145918224838e-09,5.0180671374867837e-09,7.0347485206790751e-09,9.8527456799960602e-09,1.3781636181064721e-08,1.9242140474010278e-08,2.6797915921925148e-08,3.7188483339371367e-08,5.1354187158672056e-08,7.0434061258699787e-08,9.5701485724157335e-08,1.2838155048424789e-07,1.6927694728301939e-07,2.1814169284916738e-07,2.7283249528369567e-07,3.2848654202837497e-07,3.7729005850496558e-07,4.0956942239624154e-07,4.1652190865508296e-07,3.9375562381308011e-07,3.4370309468053797e-07,2.7523027970990288e-07,2.0055941595312024e-07,1.3132653098084722e-07,7.5669128454272507e-08,3.7058847398430642e-08,1.4582320168347845e-08,4.208319068444649e-09,7.6580239191156898e-10,6.7472371457475656e-11,1.726450335929207e-12,3.8854533160127083e-15,1.1166083332538007e-20,0,0,0,0,0,0
1.4671574232703613e-09,2.059109682750209e-09,2.8885263704828802e-09,4.0493404639706278e-09,5.671359195645949e-09,7.9327261683755329e-09,1.1075505115773422e-08,1.5423928124709577e-08,2.1403248397745161e-08,2.9553921805143584e-08,4.053004392210515e-08,5.5061736644512315e-08,7.3849088770111573e-08,9.7345456623266671e-08,1.2539532558986578e-07,1.5674456885216397e-07,1.8856791203867896e-07,2.163409800633857e-07,2.3448027354380707e-07,2.3793225449614935e-07,2.2422605105043122e-07,1.9486417452746903e-07,1.5507782085745422e-07,1.1201833852660925e-07,7.244485819163988e-08,4.1012462622389267e-08,1.9586617744019327e-08,7.43339402982417e-09,2.0354552105896523e-09,3.4278239268922422e-10,2.6858681290116377e-11,5.708065662009758e-13,9.3241692851268484e-16,1.3434257361566059e-21,0,0,0,0,0,0
8.4454276025177946e-10,1.1852836821651764e-09,1.662708840749737e-09,2.330880506239762e-09,3.2645027255032857e-09,4.5660866123349045e-09,6.3749047947760917e-09,8.8774649300831394e-09,1.2318303970481966e-08,1.7008044375541179e-08,2.3322302178406237e-08,3.1679705067988653e-08,4.2480308826344749e-08,5.5980085163922785e-08,7.20815332200649e-08,9.0051076354023271e-08,1.0824753194167524e-07,1.2405155821027354e-07,1.3424097521613012e-07,1.359154381876703e-07,1.2768661303879625e-07,1.1047921040561425e-07,8.7378214879717578e-08,6.256554002528153e-08,3.9963421246330056e-08,2.222864363198443e-08,1.0352064934069668e-08,3.7892013180839364e-09,9.8449709894449703e-10,1.534335358295901e-10,1.0691617102841886e-11,1.8872256516014206e-13,2.2375801685586009e-16,1.6163167108996455e-22,0,0,0,0,0,0
4.8614583723662191e-10,6.8228391084568908e-10,9.5709726501308377e-10,1.3417009467860684e-09,1.8790871248289166e-09,2.6282448818743907e-09,3.6693054373277934e-09,5.1095533477364391e-09,7.0896066750866514e-09,9.7879927878144607e-09,1.3420409312811827e-08,1.8226880849657495e-08,2.443600412727066e-08,3.2192256769496124e-08,4.1434937123168407e-08,5.1735102606116077e-08,6.2139565765889741e-08,7.1132104004928367e-08,7.6853541471201554e-08,7.76397734593205e-08,7.271176151450997e-08,6.2636736390595032e-08,4.9233039214447438e-08,3.4944696110853778e-08,2.2045388417861888e-08,1.2047864627568576e-08,5.4713503780874676e-09,1.9315600076306815e-09,4.7617581206778449e-10,6.8678702346633605e-11,4.2560047918601978e-12,6.2396280473206612e-14,5.3696633529735655e-17,1.9446402131668752e-23,0,0,0,0,0,0
2.7984110004333923e-10,3.9274254931826221e-10,5.5092939439864463e-10,7.7230961681115976e-10,1.0816252028564129e-09,1.5128208782633318e-09,2.1120005436687004e-09,2.9408773359265921e-09,4.0803119429327278e-09,5.6329111506836297e-09,7.722538913425326e-09,1.0486814343587692e-08,1.4056354913730701e-08,1.8512679873182028e-08,2.3818222750053951e-08,2.9722252637414234e-08,3.5671257942895671e-08,4.0787687741828885e-08,4.3998986353877353e-08,4.4350623469949847e-08,4.1406065496753157e-08,3.5512208416955867e-08,2.7740234263517304e-08,1.9517641592903751e-08,1.2161099709125368e-08,6.5299099885412099e-09,2.8917588085519643e-09,9.846201745134076e-10,2.3031393819393783e-10,3.0741416017787258e-11,1.6941849501440043e-12,2.0629731339161148e-14,1.288592244846408e-17,2.3396562896147057e-24,0,0,0,0,0,0
1.610854917911183e-10,2.2607408381331938e-10,3.1712889453122419e-10,4.4455669920169259e-10,6.2259650656735355e-10,8.7078149585409005e-10,1.2156377746806821e-09,1.6926644887264243e-09,2.3483595514748302e-09,3.2416950767472757e-09,4.4437994310974718e-09,6.0335762319389433e-09,8.0856555937580668e-09,1.0646017100971428e-08,1.3691531213980691e-08,1.7075684735142306e-08,2.0477108707558381e-08,2.3387969392971613e-08,2.5189610824819403e-08,2.5334666943662166e-08,2.3578884959062413e-08,2.0133822726413136e-08,1.56301664344338e-08,1.0901177453099314e-08,6.7085389167133904e-09,3.5391935232140426e-09,1.5283738801171311e-09,5.0191393703994064e-10,1.1139690169489339e-10,1.3760228811675988e-11,6.7440305771834412e-13,6.8206920652700946e-15,3.0923167139682686e-18,2.8149122477618502e-25,0,0,0,0,0,0
9.2725963632817947e-11,1.3013484650631716e-10,1.8254741309704882e-10,2.5589563369819795e-10,3.5837405504809657e-10,5.0122286413203431e-10,6.9970398618534283e-10,9.7423752986717723e-10,1.351561512975722e-09,1.8655694523660584e-09,2.5571063616775347e-09,3.471410950350074e-09,4.6511223416113338e-09,6.12216496426107e-09,7.8703616533682371e-09,9.8101248492496057e-09,1.1754897505785156e-08,1.3410838971526609e-08,1.4421161624100527e-08,1.4472070490309485e-08,1.3427110478688091e-08,1.1414970672031745e-08,8.8067786467613237e-09,6.0886285516774361e-09,3.7006928216605185e-09,1.9182333013381285e-09,8.0778753418719603e-10,2.558525680417115e-10,5.3879803387202768e-11,6.1592444811300139e-12,2.6845916924311776e-13,2.2550870626670076e-15,7.4208289687691631e-19,3.3867072688290257e-26,0,0,0,0,0,0
